geometry,name,id,latitude,longitude,category,vi
"POLYGON ((-3.6914953 40.4744259, -3.6911798 40.47436, -3.6909221 40.4743528, -3.6904992 40.4744045, -3.6902783 40.4737636, -3.6900829 40.4736793, -3.689949 40.4735808, -3.6899256 40.4735636, -3.6902363 40.4733559, -3.6902773 40.4733257, -3.6903919 40.4733253, -3.690781 40.473341, -3.6913974 40.4733879, -3.6916343 40.4734088, -3.6923028 40.4734678, -3.692588 40.4735126, -3.6927224 40.4735262, -3.6928206 40.4735374, -3.6928296 40.4735464, -3.6928575 40.4735399, -3.692887 40.4735415, -3.6929123 40.4735506, -3.692924 40.4735467, -3.6929613 40.4735326, -3.6935418 40.4735945, -3.6936785 40.4735934, -3.6939172 40.4735914, -3.6947574 40.4735845, -3.6954114 40.4735791, -3.6965189 40.4732077, -3.6965784 40.4733661, -3.6965762 40.4735347, -3.697839 40.4735346, -3.69815 40.4736068, -3.6990008 40.4738043, -3.699093 40.4735667, -3.6991946 40.4732893, -3.6992099 40.4732653, -3.6992514 40.4731583, -3.6993439 40.4729198, -3.6994961 40.4729157, -3.6995391 40.4729284, -3.6995747 40.4730889, -3.6995965 40.47318, -3.6996297 40.4732703, -3.699679 40.4733283, -3.6997405 40.4733763, -3.6998229 40.4734203, -3.6999669 40.4734864, -3.6999723 40.4735476, -3.7001708 40.4735517, -3.7001708 40.4734864, -3.7002834 40.4734864, -3.7004873 40.4734415, -3.7003972 40.4735489, -3.7003436 40.4737353, -3.7000797 40.4737573, -3.7000805 40.4737842, -3.7000908 40.4741412, -3.7007997 40.4741388, -3.7008444 40.4741377, -3.7009195 40.4741359, -3.7008522 40.4742788, -3.7001842 40.4742792, -3.7001789 40.4746672, -3.7002623 40.474663, -3.7002633 40.4747605, -3.7002597 40.4748374, -3.6999263 40.4748828, -3.6997942 40.4748879, -3.6996833 40.4748874, -3.6995624 40.4748818, -3.6994466 40.4748738, -3.6991773 40.4748315, -3.6990066 40.4747865, -3.6988375 40.4747202, -3.6985848 40.4746238, -3.6985327 40.4746034, -3.6984157 40.4745648, -3.6982018 40.4745151, -3.6979154 40.4744831, -3.6976306 40.4744575, -3.6974412 40.4744589, -3.6971991 40.4744817, -3.6968348 40.4745508, -3.6966909 40.4745825, -3.6964673 40.4746319, -3.6961022 40.4747011, -3.69582 40.4746865, -3.695482 40.4746456, -3.6948342 40.4745325, -3.6943807 40.474488, -3.6940795 40.4744782, -3.6938451 40.4744998, -3.6934627 40.4745306, -3.6932871 40.4745606, -3.6928068 40.4746213, -3.6926391 40.4746309, -3.6923975 40.4746252, -3.6921413 40.4745907, -3.6918718 40.4745355, -3.6914953 40.4744259))",Parque de La Ventilla,park_93,40.47402667893961,-3.6954884284931713,park,0.0
"POLYGON ((-3.6078578 40.4328368, -3.6085083 40.4327427, -3.6083917 40.4322755, -3.6077412 40.4323696, -3.6077801 40.4325258, -3.6078578 40.4328368))",Parque infantil Las Musas,park_95,40.43255615131047,-3.6081247295432397,park,0.0
"POLYGON ((-3.7100961 40.4066193, -3.7109477 40.4067773, -3.7109961 40.407016, -3.7109614 40.407062, -3.7109266 40.4070625, -3.7109276 40.407078, -3.7108151 40.4070797, -3.7107798 40.4070812, -3.7107903 40.4074202, -3.710043 40.4074481, -3.7100679 40.4073078, -3.7099576 40.4072977, -3.7100961 40.4066193))",Jardín de las Heroínas de Sálvora,park_96,40.40704946467851,-3.7104384452087436,park,0.0
"POLYGON ((-3.7095168 40.4053223, -3.70947 40.4054276, -3.7094805 40.4054759, -3.7094888 40.4055076, -3.7095534 40.4058204, -3.7096076 40.40611, -3.7095364 40.4060969, -3.7084691 40.4059068, -3.7084574 40.4058689, -3.708443 40.4057859, -3.7083148 40.4050231, -3.7083266 40.4050081, -3.7083468 40.4050029, -3.7091619 40.405224, -3.7095168 40.4053223))",Jardín del Rastro,park_98,40.40557593964271,-3.70894808017802,park,0.0
"POLYGON ((-3.7043338 40.4021217, -3.704316 40.4020972, -3.7041049 40.4018076, -3.7039944 40.4016563, -3.7038634 40.4014763, -3.7038474 40.4014543, -3.704008 40.4014648, -3.7041481 40.4014739, -3.7043137 40.4014847, -3.7044671 40.4014947, -3.7046338 40.4015056, -3.7046442 40.4015204, -3.7047157 40.4016213, -3.7048081 40.4017579, -3.704827 40.4017858, -3.7047939 40.4018081, -3.7043338 40.4021217))",Jardín del Párroco Sánchez Cámara,park_99,40.40172566492658,-3.704366216016694,park,0.0
"POLYGON ((-3.6867731 40.3651773, -3.6851495 40.3655639, -3.6850655 40.3652789, -3.6850449 40.3650142, -3.6859623 40.3646729, -3.6867614 40.365131, -3.6867731 40.3651773))",Parque Oligisto,park_100,40.36511971934482,-3.6857823770079867,park,0.0
"POLYGON ((-3.6173255 40.4418495, -3.6172174 40.4416206, -3.6172166 40.4415779, -3.6172278 40.4415424, -3.6172604 40.4414951, -3.6173045 40.4414685, -3.617849 40.4412985, -3.6182041 40.4411882, -3.6182789 40.4411846, -3.6183578 40.4411933, -3.6184039 40.4412149, -3.6184605 40.4412598, -3.6189497 40.4416477, -3.6191608 40.4418151, -3.6191743 40.4418426, -3.6191657 40.4418764, -3.6191338 40.4418934, -3.6186012 40.4420379, -3.6183773 40.4420987, -3.6183664 40.4420708, -3.6178812 40.4416991, -3.6173255 40.4418495))",Parque del registro de la propiedad,park_101,40.441629597626076,-3.6182067946879903,park,0.0
"POLYGON ((-3.7022132 40.4770429, -3.7020114 40.4764691, -3.7020644 40.4762848, -3.7020918 40.4749304, -3.7022695 40.4748938, -3.7022571 40.4748641, -3.7022358 40.4748143, -3.7020245 40.4748568, -3.7019806 40.4748656, -3.7019685 40.4750191, -3.7019613 40.4751096, -3.7019591 40.4751291, -3.7019505 40.4752309, -3.7018919 40.4754073, -3.7018823 40.4755223, -3.7018785 40.4756131, -3.7018689 40.4758022, -3.7018564 40.4760577, -3.7018152 40.4762246, -3.7017953 40.4763733, -3.7017698 40.4765711, -3.70186 40.4767564, -3.7016407 40.4768399, -3.7017773 40.4770431, -3.7018244 40.4770946, -3.7018842 40.4771334, -3.7019142 40.4771413, -3.701967 40.4771454, -3.7022354 40.4771123, -3.7022132 40.4770429))",Canal Bajo de Madrid,park_105,40.47620105505601,-3.7019668878316603,park,0.0
"POLYGON ((-3.7116655 40.4705009, -3.7117106 40.4704981, -3.7117488 40.4704828, -3.7118152 40.4704247, -3.7120333 40.4702063, -3.7122335 40.4698254, -3.7123144 40.4695084, -3.7123836 40.4694108, -3.7123652 40.4691637, -3.7123485 40.4690729, -3.7123246 40.4689907, -3.7122386 40.468822, -3.7118954 40.4683537, -3.7112851 40.4675652, -3.7103593 40.4663527, -3.7102723 40.4660487, -3.7102693 40.4660036, -3.7102464 40.4659381, -3.7102007 40.4658437, -3.710182 40.4657924, -3.7101958 40.4657079, -3.7101992 40.4656725, -3.710169 40.4655603, -3.7100849 40.4652741, -3.7094206 40.4645341, -3.7093975 40.4645179, -3.7093579 40.4645068, -3.7092817 40.4644924, -3.7092316 40.4644836, -3.7091926 40.4644668, -3.709167 40.464444, -3.7091517 40.4644135, -3.7091349 40.464369, -3.7091044 40.4641498, -3.7090402 40.4636371, -3.7090171 40.463563, -3.7089791 40.4634591, -3.7084249 40.4626224, -3.7083955 40.4625822, -3.7083651 40.4625614, -3.7083312 40.4625461, -3.7082627 40.4625319, -3.7082257 40.46253, -3.7081997 40.4625374, -3.7081778 40.4625463, -3.7081568 40.4625581, -3.7081357 40.4625731, -3.7081099 40.4626036, -3.7076172 40.4632199, -3.7075761 40.4632614, -3.7075253 40.4633111, -3.7074678 40.4633572, -3.7073591 40.4634374, -3.7072553 40.4635063, -3.70714 40.4635781, -3.7070239 40.4636406, -3.7068645 40.4637185, -3.7068143 40.4637414, -3.7067471 40.4637825, -3.7066769 40.4638314, -3.706599 40.4639008, -3.7065562 40.4639498, -3.7065305 40.4639892, -3.7065106 40.4640262, -3.706495 40.4640738, -3.7064873 40.4641014, -3.7064751 40.4641725, -3.7064644 40.4642377, -3.7064634 40.4642515, -3.7064672 40.4642998, -3.7064608 40.4643328, -3.7064584 40.4643494, -3.7064768 40.464454, -3.7065252 40.4645714, -3.7066233 40.4647084, -3.706689 40.4647728, -3.7067392 40.4648117, -3.7067845 40.4648369, -3.7070705 40.464935, -3.7070843 40.46492, -3.7071961 40.4649607, -3.707318 40.4650052, -3.7073073 40.4650279, -3.7073911 40.4650673, -3.7074862 40.4651209, -3.7075943 40.4651876, -3.7077688 40.4653084, -3.7079301 40.4654336, -3.7080015 40.4654995, -3.7080574 40.4655556, -3.7081102 40.4656111, -3.7082236 40.4657379, -3.7082812 40.4657973, -3.7083105 40.4658313, -3.7083536 40.4658981, -3.7084613 40.4661167, -3.7085562 40.466387, -3.7085885 40.4665651, -3.7085879 40.4669022, -3.7085802 40.4670168, -3.7085385 40.4671683, -3.7084422 40.4673828, -3.708617 40.4674252, -3.7084977 40.4677344, -3.7088772 40.4678262, -3.7087525 40.4681405, -3.7081892 40.4680099, -3.7082216 40.4680561, -3.7082891 40.4680843, -3.708642 40.4681686, -3.7086822 40.4681816, -3.7089061 40.4683287, -3.7090431 40.4684195, -3.7090993 40.4684498, -3.7091529 40.4684699, -3.7092091 40.4684826, -3.7092946 40.4684946, -3.7094044 40.4685106, -3.7094721 40.4685204, -3.7095717 40.4685392, -3.7096407 40.4685604, -3.7097149 40.4685902, -3.7097771 40.4686204, -3.7098374 40.4686573, -3.7099011 40.4687075, -3.7099681 40.4687742, -3.7100145 40.4688412, -3.710055 40.4689138, -3.7100841 40.4689796, -3.7102034 40.4692899, -3.7102174 40.4693233, -3.7102448 40.4693656, -3.7102818 40.4694138, -3.7105049 40.4696687, -3.7106806 40.4698442, -3.7108065 40.4699316, -3.7108549 40.4699838, -3.7108791 40.4700117, -3.7111171 40.4702227, -3.711205 40.470287, -3.7113579 40.4703839, -3.7113921 40.4703895, -3.7114403 40.4704298, -3.7115181 40.4704645, -3.7115966 40.4704874, -3.7116655 40.4705009))",Parque Agustín Rodríguez Sahagún,park_108,40.46657645225514,-3.7095226424241567,park,0.0
"POLYGON ((-3.6883587 40.466075, -3.6880739 40.4661349, -3.6861861 40.4665317, -3.686124 40.4665229, -3.6860534 40.4664953, -3.6860178 40.4664687, -3.6859949 40.4664352, -3.6859216 40.4660679, -3.6855742 40.4643752, -3.6855676 40.4643301, -3.6887566 40.4637483, -3.6889327 40.4638578, -3.6889318 40.4640163, -3.688935 40.4641408, -3.6889217 40.4653578, -3.6887341 40.4654489, -3.6885852 40.4655588, -3.6884924 40.4656704, -3.6883958 40.4658225, -3.6883591 40.465957, -3.6883587 40.466075))",Parque del Cuarto Depósito,park_112,40.46509321634664,-3.687296540765635,park,0.0
"POLYGON ((-3.6926489 40.4958369, -3.6926405 40.4954541, -3.6926271 40.494167, -3.6923095 40.4940495, -3.6917771 40.494052, -3.6917747 40.4943046, -3.6917489 40.4943968, -3.6916453 40.4946251, -3.691622 40.4946737, -3.6916039 40.4947218, -3.6916115 40.4947684, -3.691641 40.4948861, -3.6916483 40.4949551, -3.6916347 40.4950126, -3.6916076 40.4950974, -3.6915028 40.495333, -3.6914877 40.4953663, -3.6914893 40.4955384, -3.6914886 40.4955514, -3.6914979 40.49576, -3.6915487 40.4957382, -3.6916253 40.4957414, -3.6916125 40.4956647, -3.6916498 40.4956596, -3.691716 40.4955997, -3.6918629 40.4956001, -3.6919464 40.4956353, -3.6924513 40.4956314, -3.6924512 40.495743, -3.6924509 40.4958996, -3.6926489 40.4958369))",Parque Fuente Chica,park_121,40.49492615929884,-3.69213183748769,park,0.0
"POLYGON ((-3.6938246 40.4545563, -3.6939002 40.453709, -3.6936344 40.4536951, -3.6936034 40.4539079, -3.6935171 40.4539805, -3.6934069 40.4539755, -3.6933394 40.454538, -3.6938246 40.4545563))",Avenida de Brasil,park_123,40.45417047671568,-3.6936421030139392,park,0.0
"POLYGON ((-3.6877972 40.4603363, -3.6878204 40.4600883, -3.6878519 40.4600397, -3.6879011 40.4600107, -3.6879292 40.4596276, -3.6879344 40.4595571, -3.6879673 40.4591086, -3.6868084 40.4590591, -3.686692 40.4599788, -3.6866999 40.4599855, -3.6867487 40.4599963, -3.6868091 40.4600592, -3.6867845 40.4602716, -3.6876389 40.4603262, -3.6877972 40.4603363))",Parque de San Fernando,park_124,40.45968029344855,-3.687334039763457,park,0.0
"POLYGON ((-3.6940384 40.4500141, -3.6941517 40.4487588, -3.6929006 40.4486944, -3.6928785 40.4489005, -3.6925722 40.4488842, -3.6924785 40.4489483, -3.6924421 40.449325, -3.6923316 40.4493213, -3.6923024 40.4495882, -3.6923251 40.449587, -3.6922895 40.4499271, -3.6940384 40.4500141))",Plaza de Pablo Ruiz Picasso,park_125,40.449375909126196,-3.6932661566220473,park,0.0
"POLYGON ((-3.6956716 40.4525113, -3.6956494 40.4528048, -3.6956393 40.4529391, -3.6962924 40.4529676, -3.6969069 40.4529944, -3.6969063 40.4530148, -3.6969047 40.453064, -3.6969675 40.4530667, -3.6971725 40.4530742, -3.6971761 40.4530273, -3.6971828 40.4529394, -3.6972033 40.4527018, -3.6972093 40.4525941, -3.6963322 40.4525469, -3.6956716 40.4525113))",Jardines de Perón,park_130,40.45277002380941,-3.6964374312054162,park,0.0
"POLYGON ((-3.6396837 40.4236381, -3.6396586 40.4236348, -3.6396412 40.4236397, -3.639627 40.4236472, -3.6396227 40.4236561, -3.6395987 40.423706, -3.6395943 40.4237153, -3.6395986 40.4237576, -3.639615 40.4237966, -3.6398319 40.424151, -3.6398537 40.4241784, -3.6398701 40.4241817, -3.6399312 40.4242672, -3.640098 40.4243502, -3.6407172 40.4247037, -3.6407411 40.4247163, -3.6408272 40.4247616, -3.6414673 40.425098, -3.6417892 40.4252666, -3.6418149 40.42528, -3.6418616 40.4253045, -3.641911 40.4253303, -3.6425327 40.4256655, -3.6426264 40.4257161, -3.6428977 40.4258623, -3.6429212 40.4258753, -3.6432465 40.426054, -3.6435935 40.4262359, -3.6436247 40.4262522, -3.6436525 40.4262668, -3.6438742 40.426383, -3.6441249 40.426522, -3.6441918 40.4265591, -3.6444404 40.4266933, -3.6445196 40.4267361, -3.6448873 40.4269346, -3.645052 40.4270134, -3.645105 40.4270355, -3.645234 40.427089, -3.645487 40.4271711, -3.6455011 40.4271728, -3.6455077 40.4271661, -3.6455099 40.4271421, -3.6455197 40.4270665, -3.6455279 40.4270075, -3.6455317 40.4269811, -3.6455665 40.4267022, -3.6455665 40.4266757, -3.6455567 40.4266441, -3.6455338 40.4266076, -3.6454968 40.4265744, -3.6445587 40.4260708, -3.6445336 40.4260573, -3.644515 40.4260473, -3.6441209 40.4258358, -3.6423678 40.4248971, -3.6423459 40.4248853, -3.6423208 40.4248718, -3.6410715 40.4241991, -3.6410612 40.4241938, -3.6410398 40.4241828, -3.641018 40.4241715, -3.6407219 40.4240187, -3.6406984 40.4240066, -3.6406773 40.4239957, -3.6406595 40.4239865, -3.6405548 40.4239344, -3.6404021 40.4238655, -3.6402702 40.4238124, -3.6400554 40.4237393, -3.6398712 40.4236862, -3.6396837 40.4236381))",Parque Arriaga,park_138,40.42539122472179,-3.6426518064300843,park,0.0
"POLYGON ((-3.6773395 40.451502, -3.6773738 40.4512688, -3.6768762 40.4512286, -3.6769141 40.4509562, -3.6767602 40.450755, -3.6768096 40.450248, -3.6768156 40.4501866, -3.676823 40.4501111, -3.6768565 40.4497714, -3.6769788 40.4496802, -3.6770242 40.4494553, -3.6770009 40.4494345, -3.6769877 40.449418, -3.6769744 40.4494016, -3.6769654 40.4493903, -3.6769563 40.4493736, -3.6759276 40.449356, -3.6758629 40.4493549, -3.6757905 40.4493537, -3.674146 40.4493174, -3.6741663 40.449362, -3.6742655 40.4495801, -3.6746701 40.4513512, -3.6747782 40.4514124, -3.6749684 40.4515201, -3.6757359 40.4515142, -3.6767311 40.4515066, -3.6768071 40.451506, -3.677315 40.4515022, -3.6773395 40.451502))",Parque de Berlín,park_139,40.45040382810922,-3.675685994632541,park,0.0
"POLYGON ((-3.6826727 40.4596209, -3.6830331 40.4595763, -3.6831577 40.4600389, -3.6831631 40.4600589, -3.6831779 40.4601135, -3.6832278 40.4601, -3.6835134 40.4600225, -3.6835238 40.4600577, -3.6836387 40.4598456, -3.6845042 40.4598924, -3.6845234 40.459645, -3.6847096 40.4595868, -3.6846894 40.4598445, -3.6848857 40.4598653, -3.6849784 40.4593025, -3.6847295 40.4592699, -3.6843666 40.4590565, -3.6843885 40.4593222, -3.6842847 40.4592904, -3.6842234 40.4592731, -3.684131 40.4592576, -3.6841133 40.4592562, -3.6841013 40.4592545, -3.6840813 40.4592503, -3.6840667 40.4592458, -3.6840408 40.4592347, -3.6840298 40.4592288, -3.6840196 40.4592223, -3.6840099 40.4592153, -3.6840003 40.4592074, -3.683993 40.4592002, -3.6839844 40.4591901, -3.6839771 40.4591802, -3.6839709 40.4591698, -3.6839664 40.4591611, -3.6839629 40.4591512, -3.6839608 40.4591443, -3.6839588 40.4591362, -3.6839573 40.4591245, -3.6833373 40.4590492, -3.6832738 40.4592233, -3.6828292 40.459184, -3.6827608 40.4594145, -3.6826832 40.4595963, -3.6826727 40.4596209))",Olivar de Castillejo,park_140,40.45952571559721,-3.6838200465644064,park,0.0
"POLYGON ((-3.6884995 40.3657959, -3.6881638 40.365889, -3.6882387 40.3660795, -3.6880403 40.366122, -3.6880642 40.3661781, -3.6881326 40.3663508, -3.6881568 40.3663957, -3.6881638 40.3664202, -3.6881792 40.3664732, -3.6881836 40.3664884, -3.6882104 40.3665807, -3.6882332 40.3666742, -3.6882572 40.3667425, -3.688278 40.3668011, -3.6883049 40.3668781, -3.6883178 40.3669123, -3.6883848 40.3670895, -3.6883918 40.3671103, -3.6884296 40.3671026, -3.6886451 40.3670586, -3.6886958 40.3672009, -3.6887376 40.3673185, -3.6889842 40.3672704, -3.6889753 40.3672411, -3.6891611 40.3672056, -3.6892095 40.3671964, -3.6895585 40.3671297, -3.689608 40.3671202, -3.6902061 40.3670048, -3.6902031 40.3666934, -3.6901252 40.366488, -3.6900986 40.3664179, -3.6901128 40.3663952, -3.6900645 40.3662716, -3.6900564 40.3662624, -3.6900398 40.3662632, -3.6900194 40.3662094, -3.690033 40.3662001, -3.6900343 40.3661847, -3.6900008 40.3661096, -3.68999 40.366105, -3.6899798 40.3661049, -3.6898929 40.3658759, -3.6898518 40.3657628, -3.6898358 40.365719, -3.6897617 40.365515, -3.6895612 40.3655596, -3.6894968 40.365574, -3.6893392 40.365609, -3.6890131 40.3656816, -3.6884995 40.3657959))",Parque La Perla,park_141,40.3664287798526,-3.689160001953184,park,0.0
"POLYGON ((-3.7002193 40.4464822, -3.7002593 40.4464534, -3.7002683 40.4463284, -3.7002291 40.4462725, -3.7002307 40.4462175, -3.6997731 40.4461947, -3.6993045 40.4461714, -3.6992065 40.4461665, -3.6989534 40.4461539, -3.6988351 40.4461473, -3.6988324 40.446202, -3.6987838 40.4462363, -3.6987694 40.4463843, -3.6988174 40.4464148, -3.7001808 40.4464804, -3.7002193 40.4464822))",Jardines de Andrés Saborit,park_145,40.44631673601487,-3.699521244072143,park,0.0
"POLYGON ((-3.69067 40.4394028, -3.6903426 40.4396058, -3.6902853 40.4397186, -3.6902599 40.4398497, -3.6902894 40.4399614, -3.6903488 40.4401224, -3.690304 40.4401387, -3.6903392 40.4402414, -3.6903723 40.4402329, -3.6904879 40.440552, -3.6906067 40.4408546, -3.6907168 40.4409749, -3.690814 40.4410262, -3.6909094 40.4410638, -3.6909924 40.4410819, -3.6911001 40.4410922, -3.6911669 40.4410561, -3.6911925 40.4409733, -3.6911888 40.4408505, -3.6910801 40.4405386, -3.6907587 40.4396427, -3.69067 40.4394028))",Jardín de las Bellas Artes,park_147,40.4402969141225,-3.690712105199012,park,0.0
"POLYGON ((-3.6498922 40.4365129, -3.6504395 40.4372115, -3.6520923 40.4364039, -3.6537571 40.4355823, -3.6542621 40.4355869, -3.6544912 40.4355936, -3.654728 40.4355851, -3.6553878 40.4352748, -3.6554294 40.4352326, -3.6555496 40.4347495, -3.6555327 40.4346921, -3.6555032 40.4346678, -3.655462 40.4346411, -3.6553955 40.4346393, -3.6552323 40.4346205, -3.6548281 40.4345838, -3.6533169 40.4348754, -3.6530033 40.4350102, -3.6498922 40.4365129))",Parque Calero,park_150,40.43572068480182,-3.6527395527647113,park,0.0
"POLYGON ((-3.6797449 40.4420471, -3.6798223 40.4421018, -3.6799355 40.4421817, -3.6802042 40.4419613, -3.6801028 40.4418897, -3.6800136 40.4418268, -3.6797449 40.4420471))",Aviador Lindbergh,park_151,40.44200423313732,-3.679974546522178,park,0.0
"POLYGON ((-3.6760062 40.4486089, -3.6760393 40.4483061, -3.6755779 40.4482832, -3.6755392 40.4486028, -3.6760062 40.4486089))",Jardines de Próspero Soynard,park_152,40.448450388172894,-3.6757885240132584,park,0.0
"POLYGON ((-3.67763 40.4426793, -3.6771593 40.4421912, -3.67758 40.441973, -3.6777283 40.4420468, -3.67763 40.4426793))",Jardín de Joaquín Masmitjá,park_153,40.442269277094574,-3.6775032835170065,park,0.0
"POLYGON ((-3.6647576 40.4454744, -3.664846 40.445142, -3.6648526 40.4451232, -3.6649333 40.4448098, -3.6649382 40.4447885, -3.664943 40.4447701, -3.6645547 40.4447101, -3.6644645 40.4446967, -3.664032 40.4446288, -3.6641101 40.4443493, -3.6639055 40.4444173, -3.6638164 40.4444468, -3.6635764 40.444525, -3.6634263 40.4450889, -3.6633037 40.4455628, -3.663537 40.4455958, -3.6635584 40.445597, -3.663765 40.445636, -3.6638431 40.445341, -3.664191 40.4453877, -3.6642713 40.4454029, -3.6647576 40.4454744))",Jardín de Luis de Trelles,park_154,40.445036114127916,-3.664076956117411,park,0.0
"POLYGON ((-3.6647569 40.4274679, -3.6650732 40.4273161, -3.6656235 40.4270519, -3.6655608 40.4269698, -3.6655284 40.4269598, -3.6652972 40.4269074, -3.6650964 40.4268579, -3.6650262 40.4268575, -3.664798 40.4268562, -3.6646166 40.4268552, -3.6645922 40.4272709, -3.6646197 40.4273038, -3.6646579 40.4273495, -3.6647569 40.4274679))",Parque de Isabel II,park_157,40.42710154694596,-3.6649972402862923,park,0.0
"POLYGON ((-3.7145427 40.4491369, -3.7144773 40.4491446, -3.7144322 40.4491499, -3.7143812 40.4491559, -3.7131803 40.4492969, -3.7131676 40.4492972, -3.713155 40.4492934, -3.7131474 40.4492881, -3.713142 40.4492815, -3.7130305 40.4490214, -3.7128392 40.4485787, -3.7128386 40.4485702, -3.7128437 40.4485622, -3.7128527 40.4485575, -3.7136501 40.4483692, -3.7146872 40.4481247, -3.7146986 40.4481222, -3.7147109 40.448122, -3.7147286 40.448124, -3.7144557 40.4485775, -3.7145427 40.4491369))",Parque Almansa,park_158,40.44875951144067,-3.713790117328909,park,0.0
"POLYGON ((-3.6651686 40.4161736, -3.6651564 40.4162428, -3.6651358 40.4162918, -3.665113 40.4163205, -3.6650635 40.4163584, -3.6649938 40.4163852, -3.6649295 40.4163913, -3.6648684 40.4163882, -3.6648213 40.4163731, -3.6647702 40.4163587, -3.6647225 40.4163579, -3.6646846 40.4163716, -3.6646488 40.4164004, -3.6646402 40.4164377, -3.6646561 40.4164817, -3.664696 40.416512, -3.664747 40.4165176, -3.6651134 40.4164874, -3.6652891 40.4165251, -3.6653881 40.416611, -3.6654622 40.4167351, -3.6654643 40.4167812, -3.665457 40.4168107, -3.6654538 40.416844, -3.6654475 40.4168607, -3.6654378 40.4168857, -3.6654184 40.4169621, -3.6655261 40.4169932, -3.6655948 40.4169085, -3.6656184 40.4168858, -3.6656537 40.4168406, -3.6656714 40.4168136, -3.6660919 40.4170096, -3.6662372 40.4169702, -3.6663333 40.4170261, -3.6667252 40.4168395, -3.6669563 40.4170344, -3.6676335 40.4167185, -3.6677191 40.4167144, -3.6677986 40.4167241, -3.667941 40.4168319, -3.6680054 40.4168619, -3.668087 40.4168967, -3.6685123 40.4167002, -3.668954 40.4165242, -3.669058 40.4164866, -3.6690402 40.4164519, -3.6688549 40.4164815, -3.6684703 40.4164988, -3.6681532 40.4165274, -3.6680361 40.4165314, -3.6677547 40.4165525, -3.6673339 40.4165845, -3.666753 40.4166035, -3.6667432 40.4164759, -3.666588 40.416489, -3.6664023 40.4164678, -3.6663656 40.4165178, -3.666302 40.4165385, -3.6662464 40.4165391, -3.6660246 40.4165031, -3.6659374 40.4164084, -3.6659718 40.4162712, -3.6661863 40.4162451, -3.6661794 40.4158785, -3.6660398 40.4158659, -3.6659693 40.4159632, -3.665896 40.4160283, -3.6658268 40.4160631, -3.6656142 40.4161291, -3.6652903 40.416128, -3.665242 40.4161261, -3.6651929 40.4161473, -3.6651686 40.4161736))",Jardines de John Lennon,park_159,40.416582700144765,-3.666495907372437,park,0.0
